type,size,cores,blockSize,time,energy,L1_DCM,L2_DCM,FP_INS,TOT_INS,seq_time,speedup,time_s,edp,power_efficiency,instantaneous_power,gflops,joules_per_gflop,cache_miss_rate
SYCL_GPU,3072,16,32,265.491153,6.569579,41827082,286258,5327359,2674134044,3113.594459,11.727676887975246,0.265491153,1.7441651034345869,0.04041220190821969,24.745001578263516,218.39544497364102,0.030081117308984662,0.01564135578537962
SYCL_GPU,4096,16,32,580.914495,25.356918,95037818,652708,12579586,6288423749,7472.435349,12.863227571899372,0.580914495,14.73020121472641,0.022909507180643957,43.65000050480751,236.59067669158435,0.10717631968674259,0.015113138330589306
SYCL_GPU,5120,16,32,1102.922829,61.885,181708903,1082979,24339394,12137767877,14639.75145,13.273595454791334,1.1029228290000002,68.254379272665,0.0178221350731195,56.11000005876203,243.3855288346742,0.2542673769319989,0.014970536991757962
SYCL_GPU,6144,16,32,1881.458527,109.584611,307809282,1504024,41789887,20806170101,25542.947952,13.57614190557175,1.881458527,206.178900793928,0.01716900310938732,58.24449990653448,246.54089437072136,0.4444885757379406,0.014794134648798524
SYCL_GPU,7168,16,32,2968.360708,166.435985,481421903,2098412,65759185,32702504987,41376.450127,13.939158410056677,2.968360708,494.04203827127736,0.01783484928454625,56.07000003451063,248.14601853434854,0.6707179344768001,0.01472125463145335
SYCL_GPU,8192,16,32,4410.676635,236.015307,708382513,2805006,97086459,48241032400,62302.208832,14.125317720554229,4.410676635,1040.987200087252,0.018688095662371593,53.51000005920861,249.28411642128918,0.9467723430927908,0.014684232027339449
Sequential,1024,16,32,155.159238,1.696202,196537244,2925255,2147483650,1694817405,113.591071,0.7320935089923554,0.15515923799999998,0.26318140981407595,0.0914745048054418,10.93200779962583,13.840514272182752,0.12255339408948829,0.11596366866435384
Sequential,2048,16,32,1312.589887,14.477156,1571477832,28753621,17179869186,13554324311,920.639072,0.7013912579382839,1.3125898870000001,19.002568558121375,0.09066628051807966,11.029458739079862,13.08852776800344,1.1060950671160463,0.11593922322816701
Sequential,3072,16,32,4559.512543,50.333976,5324753785,93085023,57982058498,45741474345,3113.594459,0.6828788011078403,4.559512542999999,229.49839491106093,0.09058518530306446,11.039332719300297,12.716723103441632,3.958093259605354,0.11640975419459887
Sequential,4096,16,32,10848.653402,121.568374,12615297870,220892311,137438953474,108419106027,7472.435349,0.6887892047157136,10.848653402,1318.8531541707084,0.08923910919463314,11.205849195770998,12.668756976479909,9.595919649078194,0.1163567781757799
Sequential,5120,16,32,20884.750619,236.612871,24560527670,437713629,268435456002,211750084165,14639.75145,0.7009780349822046,20.884750619,4941.600804080617,0.08826548839348641,11.329456373050505,12.853179858216242,18.40889753431312,0.11598827819526124
Sequential,6144,16,32,36330.46405,395.699965,42378814627,762265451,463856467970,365897274606,25542.947952,0.7030724385145859,36.33046405,14375.96335301876,0.0918131596246161,10.891684853114338,12.767700058265564,30.992266672479627,0.11582161871151873
Sequential,7168,16,32,58143.986112,599.915158,67488192685,1198586251,736586891266,581023542419,41376.450127,0.7116204597204344,58.143986112,34881.45861513029,0.0969203483803288,10.317750778978446,12.668324628537638,47.35552455362449,0.11615397270138753
Sequential,8192,16,32,89615.010014,851.030651,101229811416,1778836215,1099511627778,867291835865,62302.208832,0.695220687050829,89.615010014,76265.12031158595,0.10530174196275806,9.49651906379354,12.269279751285305,69.36272285346234,0.11671943310182055
Sequential,1024,16,64,134.930509,2.01337,196282923,1765326,2147483650,1331903200,113.591071,0.8418486807901985,0.134930509,0.27166503890533,0.06701724422237343,14.921532683168046,15.915478744692203,0.12650389173316304,0.1473702615925842
Sequential,2048,16,64,1091.892635,16.132543,1530242267,6882894,17179869186,11308837975,920.639072,0.8431589723104965,1.091892635,17.615004885520804,0.06768261116675778,14.774843682318636,15.734027901012446,1.0253282313654668,0.13531383775971023
Sequential,3072,16,64,3679.733342,54.286743,5143177679,25377386,57982058498,38163024520,3113.594459,0.8461467638053649,3.679733342,199.7607382456851,0.06778327707005742,14.752901353035053,15.757135940857532,3.4452163898159287,0.13476860766904436
Sequential,4096,16,64,9011.287249,121.641017,12202981241,58245420,137438953474,90455452029,7472.435349,0.8292306240519888,9.011287249,1096.1421454474923,0.07408099234323239,13.498739263194471,15.25186687254386,7.975483789396038,0.1349059782166334
Sequential,5120,16,64,17291.859269,235.702807,23818033151,112526675,268435456002,176664914413,14639.75145,0.8466267983250031,17.291859269,4075.7397679522683,0.07336297555845399,13.630853879464338,15.523805267212529,15.183313816607999,0.13482039277657124
Sequential,6144,16,64,30612.261564,350.628825,41071791649,197648778,463856467970,305270207496,25542.947952,0.8344025121632467,30.612261564,10733.541302777983,0.08730674542801779,11.453868714238979,15.152636370829097,23.139790094548076,0.13454241730922323
Sequential,7168,16,64,48430.211767,527.722266,65341893715,314436883,736586891266,484750124487,41376.450127,0.8543520380638437,48.430211767,25557.701096541106,0.09177215912091154,10.896550866613929,15.20924365988226,34.69746936805175,0.13479500141263467
Sequential,8192,16,64,73438.013547,739.463407,97506759599,475105839,1099511627778,723583461791,62302.208832,0.8483645706474191,73.438013547,54304.72370077677,0.0993125729438563,10.06921853253488,14.971968530607347,49.38985848709924,0.13475537342665783
Sequential,1024,16,128,113.591071,2.221611,169088780,3684859,2147483650,1117305765,113.591071,1.0,0.113591071,0.252355172835381,0.05113004526895123,19.557972122650376,18.905391322527453,0.11751203464129055,0.15133617430140084
Sequential,2048,16,128,920.639072,17.929081,1356411721,23953028,17179869186,8938258155,920.639072,1.0,0.9206390720000001,16.506212493652832,0.05134892703089467,19.474603615346012,18.660808243428537,0.9607880197961834,0.1517534733813022
Sequential,3072,16,128,3113.594459,60.381002,4568021410,77713236,57982058498,30166594978,3113.594459,1.0,3.1135944589999998,188.0019532560679,0.05156579645697167,19.392699593701327,18.62222561721228,3.242415984058889,0.15142648394130603
Sequential,4096,16,128,7472.435349,142.31248,10848501603,198237490,137438953474,71505982420,7472.435349,1.0,7.472435349,1063.4208061558554,0.0525072386413335,19.044993145246146,18.392792584066022,7.737404711630774,0.15171460115434632
Sequential,5120,16,128,14639.75145,270.343914,21162483891,369984698,268435456002,139660102656,14639.75145,1.0,14.63975145,3957.7677069801753,0.05415232484205286,18.46642785728442,18.336066491074206,14.743833642379101,0.15152848586346668
Sequential,6144,16,128,25542.947952,453.747561,36588079059,658114027,463856467970,241332638145,25542.947952,1.0,25.542947952,11590.050333969944,0.056293300829445114,17.764103104022173,18.15986427407179,24.986285918879343,0.15160849912483354
Sequential,7168,16,128,41376.450127,499.611599,57417396307,850348867,736586891266,437716284989,41376.450127,1.0,41.376450127,20672.15440889422,0.08281723284610931,12.074781608052474,17.80208038638249,28.06478726959196,0.13117491461036895
Sequential,8192,16,128,62302.208832,983.093935,87240464812,1609308999,1099511627778,572047684814,62302.208832,1.0,62.302208832,61248.92363984263,0.06337360715382706,15.779439500306415,17.648036055043733,55.70557153973153,0.15250558148900828
Sequential,1024,16,256,135.380334,2.152568,151432752,63436467,2147483650,1209178964,113.591071,0.8390514902999131,0.135380334,0.291415374797712,0.06289247726436516,15.900152824264714,15.862596763869707,0.13570085856956987,0.12523601262385176
Sequential,2048,16,256,1125.472421,16.045664,1214198469,515533155,17179869186,9669295673,920.639072,0.81800233823766,1.125472421,18.05895230863254,0.07014184149686795,14.256825578847302,15.264584776529144,1.0511693724333624,0.12557258667665525
Sequential,3072,16,256,4008.082862,45.790692,4095413328,1733943650,57982058498,32629590701,3113.594459,0.7768288646224101,4.008082862,183.5328878443205,0.08753051519728071,11.424587159645403,14.466282382961372,3.165339289514564,0.12551224946485423
Sequential,4096,16,256,9852.837395,100.319565,9743823825,4049893145,137438953474,77339188021,7472.435349,0.7584044117882248,9.852837395,988.4323614821332,0.09821451473598396,10.18179443932658,13.949175040861414,7.191791966631231,0.12598818366640013
Sequential,5120,16,256,18817.723755,193.410698,18933156701,7862375594,268435456002,151047233996,14639.75145,0.7779767436595575,18.817723755,3639.5490862257307,0.0972941204886195,10.27811336366384,14.265033300251037,13.55837690169264,0.12534593451410955
Sequential,6144,16,256,32890.703935,315.070071,32729866153,13585277439,463856467970,261002873991,25542.947952,0.7766008292944734,32.890703935,10362.876424040429,0.10439171143932614,9.579304584743909,14.102965655119235,22.3406961843967,0.12540040518530307
Sequential,7168,16,256,52074.691573,491.289977,51913291924,21450582469,736586891266,414455274817,41376.450127,0.7945596772089786,52.074691572999996,25583.77402518126,0.1059958354757968,9.434332919884772,14.144815245452364,34.732866317073494,0.12525668046310176
Sequential,8192,16,256,93198.016871,958.432155,79222417890,27459856037,1099511627778,618653596871,62302.208832,0.6684928598667027,93.198016871,89323.97615139888,0.09724007733338204,10.2838256346872,11.797586093466867,81.23968305098867,0.12805618247543987
